route_id,time_s,direct_margin_dB,phase
K000015,7170.011386070631,-3.2530959580578553,巡航
K000015,7180.095937242248,-3.0219096183699747,巡航
K000015,7190.180488413864,7.215585676865231,巡航
K000015,7200.26503958548,7.459743171758447,巡航
K000015,7210.349590757096,7.710946563110724,巡航
K000015,7220.434141928713,7.969613595513124,巡航
K000015,7230.518693100329,8.236200201648657,巡航
K000015,7240.603244271945,8.51120528981896,巡航
K000015,7250.687795443561,8.79517630363243,巡航
K000015,7260.772346615178,9.088715707763399,巡航
K000015,7270.856897786794,9.392488590572157,巡航
K000015,7280.941448958411,9.707231621672094,巡航
K000015,7291.026000130027,10.033763663651825,巡航
K000015,7301.110551301644,10.372998416805842,巡航
K000015,7311.19510247326,10.72595958041731,巡航
K000015,7321.279653644876,11.093799153038802,巡航
K000015,7331.364204816492,11.477819680343856,巡航
K000015,7341.448755988109,11.879501511188607,巡航
K000015,7351.533307159725,12.300536467768723,巡航
K000015,7361.617858331341,12.742869814380867,巡航
K000015,7371.702409502957,13.208753081457658,巡航
K000015,7381.786960674574,13.700811258644393,巡航
K000015,7391.8715118461905,14.222129253759107,巡航
K000015,7401.956063017807,14.776364544738541,巡航
K000015,7412.040614189423,15.36789598179709,巡航
K000015,7422.12516536104,16.00202329841818,巡航
K000015,7432.209716532656,16.685239001655802,巡航
K000015,7442.294267704272,17.425605494354272,巡航
K000015,7452.378818875888,18.233288126860145,巡航
K000015,7462.463370047505,19.121323598991083,巡航
K000015,7472.547921219121,20.106749027155175,巡航
K000015,7482.632472390737,21.21228666530638,巡航
K000015,7492.717023562354,22.468864952070746,巡航
K000015,7502.8015747339705,23.919254838292446,巡航
K000015,7512.886125905587,25.622383865549423,巡航
K000015,7522.970677077203,27.652958326881205,巡航
K000015,7533.05522824882,30.06216575416002,巡航
K000015,7543.139779420436,32.618401978592814,巡航
K000015,7553.224330592052,33.968262608738186,巡航
K000015,7553.224330592052,33.968262608738186,下降
K000015,7563.629683140504,34.72147909641052,下降
K000015,7574.035035688957,35.546268114964136,下降
K000015,7584.440388237409,36.45767366841699,下降
K000015,7594.845740785862,37.47604606378181,下降
K000015,7605.251093334315,38.62987406277972,下降
K000015,7615.656445882767,39.96080173328801,下降
K000015,7626.061798431219,41.53322767267343,下降
K000015,7636.467150979672,43.45465648750607,下降
K000015,7646.872503528124,45.92555057450889,下降
K000015,7657.277856076577,49.391881517856575,下降
K000015,7667.68320862503,55.2480948429714,下降
K000015,7678.088561173482,83.76851709704299,下降
K000015,7688.493913721934,45.92517525248826,下降
K000013,6164.98589033812,45.92517525248826,爬升
K000013,6176.021151161688,59.596516060246024,爬升
K000013,6187.056411985255,48.650761645249275,爬升
K000013,6198.091672808823,43.958411530026,爬升
K000013,6209.12693363239,40.92866172632843,爬升
